dVmax,ADP90,ADP50,Vreps,tdV
1.08511,143,135,-72.7639,5.86955
3.37085,196,180,-85.034,5.92955
2.1068,87,77,-80.0003,5.90955
2.17922,62,55,-77.2849,5.85955
1.168,175,167,-72.6785,5.85955
3.13245,231,216,-84.4696,5.92955
1.14441,104,95,-74.0506,5.88955
3.47368,111,103,-81.0739,5.85955
2.32139,105,96,-83.9942,5.98955
0.967745,165,157,-71.7203,5.86955
2.06557,175,165,-80.8478,5.92955
3.08912,151,142,-83.4926,5.92955
1.25921,220,207,-76.9474,5.91955
2.32788,179,166,-85.4392,5.99955
2.01548,219,209,-76.3955,5.83955
0.969498,119,110,-71.193,5.85955
1.30047,191,181,-75.9986,5.89955
1.09944,75,67,-73.1071,5.87955
3.83261,169,154,-84.5495,5.89955
1.53952,208,194,-74.9482,5.84955
2.2038,175,161,-79.8379,5.88955
0.965055,103,93,-71.509,5.85955
1.01562,74,67,-72.2014,5.87955
0.669689,135,123,-69.4738,5.86955
1.44465,198,188,-76.3027,5.88955
2.35085,123,113,-77.9999,5.84955
1.17577,163,152,-76.1108,5.91955
0.828712,129,116,-71.8271,5.87955
2.76663,164,154,-80.7354,5.87955
1.83871,193,184,-75.8733,5.84955
1.29355,81,71,-76.231,5.90955
0.835102,104,94,-70.4586,5.85955
0.888935,143,135,-71.2908,5.87955
1.49904,147,131,-74.2075,5.83955
4.11384,136,126,-84.2479,5.88955
2.37762,104,96,-79.383,5.88955
0.713247,186,177,-70.7964,5.89955
1.32278,200,188,-76.8799,5.90955
3.5612,213,200,-85.3051,5.92955
1.01541,154,144,-72.0452,5.85955
0.882832,116,105,-72.9116,5.89955
3.63321,181,164,-85.0951,5.90955
3.08283,120,108,-84.1363,5.92955
1.18213,132,123,-73.1769,5.85955
2.49864,158,143,-82.4629,5.91955
1.31436,150,139,-74.3118,5.86955
1.42666,146,138,-76.0092,5.89955
1.20538,134,120,-75.3821,5.88955
0.695896,77,69,-70.879,5.90955
1.16497,217,206,-73.9687,5.87955
1.3792,127,116,-77.6974,5.91955
1.08909,102,92,-72.1825,5.84955
2.57497,215,200,-82.5934,5.91955
3.69456,99,81,-85.9847,5.92955
1.63402,120,107,-74.27,5.82955
0.638187,109,100,-70.1314,5.90955
1.891,136,127,-77.1827,5.87955
2.73781,210,201,-79.9979,5.86955
2.02911,126,118,-75.8989,5.83955
1.78826,149,140,-76.2001,5.85955
1.08025,58,50,-72.6224,5.86955
4.07426,164,147,-84.6067,5.88955
0.779106,132,122,-72.4,5.90955
1.19951,53,46,-74.4369,5.89955
1.64202,111,103,-75.5672,5.86955
2.00241,156,136,-84.6376,5.98955
3.31926,175,164,-86.06,5.95955
2.35513,191,176,-85.5458,5.99955
2.07702,191,176,-78.1612,5.86955
3.03739,136,118,-85.5575,5.94955
3.51497,197,182,-83.9473,5.89955
3.29869,205,193,-82.8973,5.88955
1.03456,62,53,-72.7112,5.87955
1.59532,215,202,-80.7199,5.95955
0.719147,77,70,-69.9962,5.88955
1.23988,139,129,-77.3525,5.93955
2.80714,109,98,-84.4029,5.95955
2.1604,195,181,-81.3174,5.91955
0.953079,140,129,-73.7813,5.89955
2.59653,112,101,-83.7649,5.94955
2.22704,108,99,-84.8357,5.99955
1.00477,115,107,-71.7651,5.85955
0.804966,155,146,-71.4773,5.88955
1.38803,189,175,-78.5665,5.93955
2.2492,157,148,-78.806,5.87955
1.24317,84,77,-74.4295,5.88955
0.725845,186,177,-70.5215,5.88955
1.69057,147,139,-76.0655,5.86955
3.54529,207,198,-81.3909,5.85955
2.88591,216,199,-79.5241,5.83955
0.962875,80,71,-75.6273,5.94955
1.27759,113,104,-76.4538,5.91955
0.964218,77,69,-71.179,5.85955
1.76615,126,118,-76.2641,5.86955
0.959459,101,92,-71.8102,5.86955
1.13055,105,94,-72.9126,5.85955
3.58139,126,115,-85.8037,5.93955
3.46123,173,161,-84.3069,5.91955
1.15628,84,75,-73.0114,5.86955
2.19363,147,139,-78.4683,5.88955
3.50583,121,110,-81.2138,5.84955
2.29542,165,151,-85.2929,5.98955
3.17935,118,103,-81.7753,5.86955
3.16382,167,155,-80.7653,5.85955
0.997341,164,152,-74.3293,5.89955
4.49791,188,169,-86.626,5.90955
3.8907,181,169,-86.1024,5.93955
2.26453,176,160,-81.6951,5.91955
0.817579,149,141,-72.2769,5.90955
1.49327,102,93,-78.7501,5.93955
4.12103,121,109,-86.4438,5.93955
1.35355,126,116,-76.26,5.89955
2.58486,152,134,-81.6416,5.89955
3.3483,210,192,-82.0068,5.86955
2.26165,89,75,-81.5168,5.91955
2.83961,97,88,-79.7095,5.85955
1.03808,168,154,-73.4168,5.86955
0.991568,135,128,-73.1177,5.89955
0.677948,113,105,-70.0944,5.89955
3.40663,116,107,-85.7796,5.95955
0.865412,124,113,-72.1208,5.88955
2.47675,153,140,-82.8245,5.93955
1.91878,146,134,-77.0046,5.85955
1.73948,137,122,-76.6771,5.85955
1.36742,133,123,-75.3037,5.87955
1.5796,87,74,-75.7464,5.85955
0.909481,199,188,-71.5651,5.86955
1.93808,180,171,-77.6645,5.87955
1.88076,153,144,-76.8535,5.86955
2.49089,185,171,-78.9256,5.84955
1.87034,177,164,-77.1255,5.85955
3.00432,226,208,-85.5941,5.94955
0.852377,88,78,-71.3067,5.87955
3.15201,155,141,-82.9624,5.89955
2.18495,181,170,-82.9265,5.95955
2.33535,80,68,-84.962,5.99955
2.54581,192,177,-83.0847,5.92955
1.56885,130,116,-78.3481,5.90955
0.726183,45,38,-70.1978,5.89955
2.78072,181,169,-80.9988,5.87955
1.10567,194,180,-72.9018,5.85955
1.0986,187,175,-74.1796,5.87955
1.14886,158,149,-72.5501,5.85955
2.18173,156,142,-78.8219,5.86955
0.810171,117,108,-70.5767,5.86955
3.24049,195,183,-83.6907,5.90955
1.18089,137,130,-74.2851,5.89955
1.35323,149,137,-76.9863,5.90955
1.35663,102,94,-76.0447,5.89955
0.715656,95,89,-70.9555,5.90955
1.88142,150,137,-75.9684,5.83955
3.67007,226,213,-81.7309,5.84955
2.11989,165,155,-78.9026,5.88955
1.83558,169,158,-76.9305,5.86955
2.55658,147,130,-84.1554,5.94955
1.66868,224,209,-75.1134,5.83955
3.36426,120,105,-85.2172,5.93955
2.3628,110,98,-83.264,5.95955
2.02806,186,176,-76.768,5.84955
1.49665,168,156,-76.1588,5.87955
2.92107,207,192,-82.4544,5.89955
2.01215,104,93,-77.553,5.86955
2.49451,171,157,-77.9869,5.82955
1.71064,164,153,-77.4338,5.88955
0.811735,103,91,-73.0442,5.90955
0.835243,114,105,-72.0246,5.89955
1.13499,105,94,-73.5105,5.86955
0.743822,193,181,-70.4641,5.87955
1.75025,123,110,-81.5961,5.95955
1.22663,88,79,-75.2476,5.89955
1.24453,161,149,-73.4796,5.85955
1.33952,162,150,-76.4745,5.89955
0.712872,151,144,-71.3034,5.91955
2.76033,152,140,-81.9811,5.89955
1.87658,83,74,-75.2877,5.83955
3.04358,182,172,-82.6348,5.90955
1.45255,196,184,-74.8708,5.85955
3.12098,182,168,-84.3872,5.92955
2.038,101,90,-80.7914,5.92955
2.36721,216,205,-86.6953,5.99955
2.64993,222,209,-81.6659,5.89955
2.07405,108,96,-85.7442,5.99955
1.36748,173,160,-76.458,5.89955
0.700829,170,159,-70.0197,5.87955
1.79001,148,136,-75.3495,5.83955
3.14446,223,208,-85.1014,5.93955
1.18711,153,144,-75.0991,5.89955
2.12908,167,155,-77.5358,5.85955
1.50386,114,106,-78.594,5.93955
0.926655,142,131,-73.5652,5.89955
2.69721,142,131,-79.132,5.85955
3.75286,196,182,-83.0844,5.86955
1.56797,89,78,-79.7141,5.94955
0.885021,112,101,-73.6966,5.90955
1.1126,148,137,-72.2995,5.84955
1.12682,212,199,-73.7543,5.86955
0.637964,139,131,-70.2387,5.91955
1.90348,125,115,-78.5799,5.89955
1.65299,125,116,-78.1657,5.91955
1.16248,198,186,-74.9119,5.88955
2.04694,77,67,-78.3571,5.88955
2.96342,125,114,-84.9507,5.95955
2.83013,153,142,-79.2107,5.84955
0.795424,143,136,-72.1362,5.91955
2.82414,125,112,-80.394,5.86955
1.29485,186,176,-74.32,5.86955
2.9365,156,143,-83.6603,5.92955
1.59136,146,137,-76.6031,5.88955
1.27249,170,152,-78.3877,5.93955
3.32221,251,238,-83.1298,5.89955
0.974489,78,71,-71.629,5.87955
0.994505,159,150,-71.1321,5.84955
1.43873,171,156,-74.463,5.84955
1.90749,107,95,-78.6112,5.88955
0.800507,174,163,-71.1455,5.87955
1.63701,191,181,-75.095,5.84955
1.42504,141,131,-75.6074,5.87955
1.0154,145,135,-74.1359,5.89955
1.39273,124,116,-75.4367,5.88955
2.2755,137,125,-82.2534,5.93955
2.08836,174,163,-79.6979,5.90955
0.80793,149,140,-71.3603,5.88955
0.883905,85,77,-73.1,5.91955
0.861729,147,139,-71.5947,5.88955
1.9128,130,120,-79.4555,5.90955
0.752457,153,143,-71.026,5.88955
2.33707,81,72,-83.8379,5.98955
1.30956,92,84,-75.3088,5.89955
1.02811,183,175,-74.9315,5.92955
3.54615,179,156,-85.4928,5.91955
3.62444,147,135,-84.3432,5.90955
2.15991,158,142,-81.5667,5.92955
0.923273,56,47,-74.2024,5.92955
2.781,138,131,-79.084,5.85955
0.928633,190,182,-72.5454,5.89955
2.92999,152,138,-82.293,5.89955
2.0097,135,125,-81.9348,5.95955
0.936739,201,192,-70.7635,5.85955
0.917,195,183,-71.4314,5.85955
1.5938,196,184,-79.5019,5.93955
1.17404,175,160,-74.0233,5.86955
1.29795,143,126,-75.574,5.87955
1.38301,190,181,-76.9351,5.91955
0.685469,140,130,-70.7413,5.89955
0.68844,95,88,-71.3276,5.92955
2.58446,73,62,-79.7314,5.86955
0.798689,136,124,-70.6046,5.85955
0.889347,176,166,-71.9456,5.87955
2.74662,141,132,-80.3664,5.87955
0.629433,85,75,-69.9556,5.89955
0.783918,108,99,-70.5293,5.86955
1.38735,151,143,-74.4046,5.86955
2.05838,106,97,-76.8043,5.84955
1.34709,120,111,-74.5527,5.86955
0.609375,171,161,-69.6745,5.90955
2.34103,69,56,-79.5549,5.87955
0.903683,178,167,-70.7713,5.84955
1.95911,66,56,-78.3332,5.88955
3.86602,88,74,-86.6424,5.93955
2.0935,174,162,-78.1536,5.86955
4.3225,150,134,-87.8743,5.94955
0.836231,129,121,-71.8053,5.89955
1.52755,120,110,-74.929,5.85955
2.40855,126,118,-79.0049,5.87955
2.00081,127,114,-85.0799,5.99955
2.82333,158,143,-85.9501,5.96955
0.710966,124,117,-71.1759,5.91955
0.979856,49,43,-74.191,5.92955
1.73015,80,71,-74.6666,5.83955
1.19666,205,195,-73.9598,5.86955
2.02836,90,83,-76.2539,5.84955
2.7315,196,183,-78.7372,5.83955
2.45455,176,160,-82.3084,5.91955
1.55546,89,81,-78.0434,5.92955
4.11968,123,114,-84.8857,5.90955
2.62392,126,115,-84.9945,5.97955
2.35143,110,94,-84.2824,5.96955
1.32604,141,130,-74.2716,5.86955
0.962309,124,114,-73.4701,5.89955
0.836946,93,84,-72.6149,5.90955
3.01704,155,135,-85.1416,5.93955
2.23491,113,98,-79.5532,5.87955
0.922174,68,59,-71.9325,5.87955
0.819889,194,186,-72.4187,5.90955
2.58311,143,129,-81.1539,5.88955
3.16246,198,178,-85.5304,5.93955
3.1546,92,82,-86.4647,5.97955
0.647863,79,71,-70.9855,5.92955
1.14649,207,196,-72.7278,5.85955
0.602722,142,134,-69.5082,5.91955
1.73613,65,56,-74.9529,5.83955
2.62156,188,177,-81.2509,5.89955
1.31644,122,113,-73.5915,5.85955
2.37544,185,171,-80.5843,5.89955
3.66849,136,127,-85.4505,5.93955
2.31798,93,83,-77.1885,5.83955
2.4517,89,80,-84.405,5.98955
1.99621,117,100,-79.3613,5.88955
3.56859,159,142,-82.485,5.85955
2.29642,150,135,-77.8785,5.83955
1.58359,137,128,-79.4954,5.94955
1.04133,195,185,-71.2135,5.83955
1.78104,151,141,-75.2288,5.83955
1.98277,142,129,-78.6997,5.87955
1.13817,182,171,-72.8352,5.85955
2.97913,164,150,-80.686,5.85955
1.17327,81,73,-73.2097,5.86955
3.66944,204,190,-86.5332,5.94955
2.63446,76,67,-81.4425,5.90955
1.74229,190,178,-79.873,5.92955
3.13545,237,226,-82.8812,5.90955
2.42987,148,139,-77.8714,5.84955
1.87532,78,68,-76.7181,5.85955
1.30674,185,174,-73.5735,5.84955
1.30225,170,157,-76.7865,5.90955
2.98352,115,105,-83.5912,5.92955
3.10707,204,193,-85.5508,5.95955
3.2002,72,60,-81.5457,5.87955
1.70164,151,137,-77.8631,5.88955
2.20212,144,134,-79.6882,5.89955
2.98714,158,139,-85.9048,5.95955
2.4136,102,91,-83.3984,5.94955
2.349,165,149,-87.4169,5.99955
1.48911,168,160,-74.3711,5.84955
1.61444,107,100,-77.3424,5.90955
2.59853,203,194,-79.6096,5.86955
2.00949,219,202,-80.2838,5.90955
1.7056,91,84,-75.956,5.87955
2.77979,104,95,-82.277,5.91955
0.732555,88,80,-70.3966,5.88955
0.841446,171,163,-71.838,5.88955
1.56406,112,105,-75.483,5.87955
0.956017,117,101,-75.0463,5.91955
2.08227,72,60,-83.0369,5.97955
2.11375,124,110,-80.9012,5.91955
1.00127,163,154,-71.4846,5.84955
2.13269,143,132,-84.8122,5.99955
4.61575,174,159,-87.803,5.92955
1.90111,204,194,-77.7997,5.87955
0.854912,172,162,-73.5152,5.91955
1.70939,160,151,-76.2595,5.86955
3.51694,128,117,-83.1444,5.88955
0.683371,168,157,-70.2442,5.88955
3.20965,83,75,-82.969,5.91955
1.84474,153,142,-77.3723,5.86955
1.92137,148,136,-82.5853,5.96955
2.18948,77,66,-80.6237,5.90955
0.988056,111,104,-72.1517,5.87955
0.958395,176,167,-71.3834,5.85955
1.97955,179,164,-81.5331,5.93955
2.23216,144,132,-77.9825,5.85955
2.95765,171,158,-86.0631,5.96955
3.49225,236,224,-85.4829,5.93955
3.43464,259,241,-80.6848,5.82955
2.279,118,107,-79.5125,5.88955
1.35316,116,106,-77.5549,5.92955
1.66661,156,146,-81.5055,5.97955
3.52208,138,125,-83.6501,5.89955
1.36551,60,51,-74.4481,5.86955
1.33289,176,167,-73.1372,5.84955
3.49638,110,99,-83.2187,5.89955
2.48803,136,127,-85.0143,5.99955
3.71912,108,97,-85.3118,5.92955
1.46432,170,160,-77.6032,5.91955
3.62116,165,150,-85.9849,5.93955
1.92077,124,107,-81.1929,5.92955
1.66116,191,181,-78.8871,5.91955
1.34435,158,146,-73.6891,5.83955
1.91795,188,177,-83.653,5.98955
2.29823,132,123,-77.3682,5.84955
1.42938,189,180,-73.5521,5.83955
1.36341,135,126,-79.2336,5.95955
1.67451,146,135,-76.487,5.86955
0.875786,67,57,-72.0587,5.88955
1.98076,156,141,-82.6241,5.95955
0.918793,204,192,-72.2254,5.87955
2.05657,122,114,-76.0255,5.83955
1.35793,151,140,-76.9209,5.91955
4.22756,145,132,-88.2255,5.96955
1.57894,188,173,-76.7612,5.87955
0.815395,156,143,-72.3723,5.88955
1.32893,142,131,-76.8493,5.91955
0.67462,144,137,-70.9868,5.92955
2.75938,174,161,-81.2774,5.88955
1.35782,204,188,-74.2376,5.84955
0.756107,162,155,-72.4568,5.92955
2.32389,174,160,-84.6214,5.97955
0.94952,146,132,-73.2355,5.88955
2.65422,190,181,-81.4007,5.90955
0.748964,201,193,-70.8768,5.88955
1.81549,194,184,-78.4708,5.90955
