V_rest,V_peak,dVdt_max,Amplitude,DPA,APD80,APD50,APD30
-71.2763,27.599825,528.6575,98.87612,99.05,1.84,10.94,11.65
-77.19644,26.084507,522.966,103.280945,99.16,3.62,14.91,15.860000000000001
-85.31786,26.8775,517.83966,112.195366,99.16,5.2,17.740000000000002,18.91
-78.058975,25.304476,521.9063,103.36345,99.13,3.9,14.9,15.89
-74.93151,26.485796,525.8714,101.417305,99.13,3.25,14.530000000000001,15.44
-83.74237,28.809887,521.1234,112.55226,99.16,5.7,20.67,21.900000000000002
-78.453,25.943031,512.91895,104.396034,99.17,1.92,9.64,10.36
-77.34629,25.919828,510.96326,103.26612,99.15,1.6300000000000001,8.3,8.96
-85.445244,26.79839,516.4491,112.24364,99.16,4.6000000000000005,16.43,17.53
-82.64713,24.843801,515.1615,107.49094,99.17,3.38,12.96,13.91
-75.62192,25.5607,519.7389,101.18262,99.13,2.23,10.84,11.620000000000001
-85.381424,27.988394,519.73114,113.36982,99.16,6.04,20.38,21.64
-86.89762,24.16808,507.67786,111.065704,99.16,2.74,10.52,11.370000000000001
-72.8309,28.757711,531.83594,101.588615,99.14,2.86,15.51,16.39
-70.49876,23.5291,518.4974,94.027855,99.13,1.3800000000000001,6.01,6.58
-77.522896,23.845299,514.33203,101.368195,99.13,2.08,9.120000000000001,9.86
-71.35321,25.800634,528.42773,97.15385,98.99,2.27,11.39,12.15
-80.68618,24.37805,506.23718,105.06423,99.15,1.76,7.76,8.43
-75.92972,28.192394,522.2357,104.122116,99.14,2.2800000000000002,12.9,13.700000000000001
-70.87767,25.528812,527.7948,96.40648,98.96000000000001,2.04,10.34,11.07
-78.86383,27.39286,522.2481,106.25669,99.16,3.86,16.2,17.2
-72.015625,24.374775,514.83594,96.390396,99.16,1.34,6.08,6.65
-81.211,24.953268,515.3095,106.16427,99.16,2.98,12.21,13.11
-74.19751,24.588509,520.85535,98.78602,99.12,2.16,10.07,10.83
-81.730675,23.082539,505.61456,104.81322,99.15,1.8800000000000001,7.51,8.2
-74.560135,22.93756,513.28687,97.497696,99.11,1.61,6.8,7.44
-74.68516,27.081656,527.9341,101.766815,99.02,3.68,16.06,17.02
-72.35599,29.403282,534.3943,101.75927,99.07000000000001,2.98,16.52,17.41
-85.99432,25.623041,517.1749,111.61736,99.16,5.37,17.12,18.3
-72.56851,29.310835,534.50714,101.87935,98.92,3.3000000000000003,17.29,18.22
-77.83765,27.548162,525.0918,105.38581,99.16,4.51,17.95,19.01
-77.492386,24.2716,511.06076,101.763985,99.16,1.74,7.92,8.59
-85.00241,25.695524,518.92456,110.69794,99.16,5.9,18.42,19.650000000000002
-70.98332,27.61082,533.31885,98.59415,99.04,2.56,13.76,14.58
-78.2539,25.804058,522.65436,104.05795,99.15,4.21,15.91,16.93
-72.625244,27.975286,531.1455,100.60053,98.9,2.88,14.9,15.77
-81.670006,22.652456,508.74463,104.322464,99.16,2.15,8.43,9.17
-72.23855,28.372084,533.0866,100.610634,98.98,3.04,15.75,16.63
-86.13271,27.084295,516.75616,113.21701,99.17,4.98,17.3,18.45
-73.534645,23.717758,515.13684,97.2524,99.11,1.56,6.96,7.59
-86.15836,23.064257,504.88913,109.22262,99.17,2.32,8.74,9.51
-83.65836,29.052475,520.88336,112.71084,99.17,5.43,20.3,21.5
-71.9659,24.737568,522.9725,96.70346,99.17,1.85,9.01,9.71
-70.86244,23.556059,519.75464,94.4185,99.14,1.5,6.66,7.26
-74.23559,28.940739,531.0703,103.17633,99.14,3.66,17.68,18.650000000000002
-83.68246,28.0708,516.86176,111.75326,99.17,3.8200000000000003,15.98,17.0
-77.40103,26.175842,519.5459,103.57687,99.17,2.62,12.4,13.24
-78.008865,27.37092,518.65314,105.37978,99.17,2.42,12.57,13.4
-78.84818,27.172144,522.7063,106.020325,99.17,4.13,16.66,17.68
-82.12396,26.051403,516.8739,108.17537,99.17,3.59,14.24,15.22
-81.99981,28.184738,520.5272,110.18455,99.15,4.58,17.97,19.07
-85.118286,26.05028,516.82385,111.168564,99.17,4.76,16.3,17.41
-75.512665,28.177238,526.1317,103.6899,99.09,3.0500000000000003,15.27,16.18
-82.15117,22.837286,511.6103,104.98846,99.15,2.61,9.950000000000001,10.78
-78.612366,26.557135,523.4177,105.1695,99.13,4.58,17.2,18.26
-76.638954,29.662474,528.0878,106.30143,99.13,3.97,18.78,19.8
-82.02074,23.309864,512.0927,105.3306,99.15,2.63,10.290000000000001,11.13
-84.211586,25.65795,509.3776,109.86954,99.17,2.44,10.83,11.65
-85.122894,25.879265,517.39856,111.00216,99.16,5.07,16.82,17.96
-81.11109,26.275951,510.2459,107.38704,99.17,2.02,10.040000000000001,10.790000000000001
-75.42655,27.089476,526.81537,102.51603,99.10000000000001,3.74,16.13,17.09
-70.507744,28.630472,536.59644,99.138214,98.86,2.62,14.86,15.700000000000001
-80.49691,27.3174,520.46545,107.81431,99.16,4.0,16.25,17.26
-70.37096,27.86711,536.2812,98.23807,97.83,2.9,15.08,15.93
-76.42529,29.444635,527.3024,105.86993,99.17,3.56,17.580000000000002,18.56
-83.617744,24.63413,518.4163,108.25188,99.17,5.15,16.41,17.55
-79.00256,24.599411,515.5488,103.601974,99.15,2.49,10.85,11.67
-76.88572,27.970873,522.47705,104.85659,99.17,2.74,14.11,14.98
-80.91819,26.692259,519.03186,107.61045,99.16,3.77,15.22,16.22
-74.47458,27.841576,524.787,102.316154,99.16,2.3000000000000003,12.83,13.64
-72.327385,26.769499,523.7116,99.096886,99.15,1.74,9.75,10.44
-78.752304,26.201038,520.9612,104.95334,99.14,3.62,14.8,15.76
-85.1963,24.144249,509.69772,109.340546,99.17,2.77,10.790000000000001,11.66
-75.864914,27.003649,523.59766,102.86856,99.14,2.85,13.76,14.63
-82.64541,27.909834,521.0915,110.555244,99.17,5.34,19.29,20.46
-84.02842,24.391197,508.80203,108.41962,99.16,2.41,10.01,10.81
-74.49878,28.231915,528.2979,102.7307,99.17,3.11,15.610000000000001,16.51
-82.10934,23.133795,508.50974,105.24313,99.17,2.16,8.67,9.42
-71.58845,30.05183,538.07196,101.640274,99.14,3.19,17.830000000000002,18.76
-78.06303,28.577574,523.91943,106.6406,99.12,3.65,16.81,17.8
-76.91796,24.27006,514.51294,101.18802,99.12,1.96,8.94,9.66
-72.64174,27.59155,531.1144,100.23329,99.09,3.08,15.16,16.05
-78.40147,23.133879,513.7298,101.53535,99.15,2.21,9.17,9.93
-85.42784,24.992033,508.33426,110.419876,99.16,2.54,10.59,11.42
-70.699554,28.395456,535.7554,99.09501,98.78,2.66,14.75,15.59
-74.56197,23.839231,518.05676,98.40121,99.12,1.96,8.85,9.56
-72.54866,26.95399,524.83466,99.502655,99.09,1.8800000000000001,10.56,11.28
-76.15478,24.863802,518.1348,101.01858,99.12,2.21,10.290000000000001,11.06
-76.02458,26.908007,521.95496,102.93259,99.10000000000001,2.5300000000000002,12.74,13.57
-72.0143,29.571701,535.2029,101.586,99.17,2.86,16.34,17.23
-74.101685,29.058449,528.7272,103.16013,99.15,2.64,15.0,15.860000000000001
-74.422646,25.057915,514.78265,99.48056,99.17,1.57,7.67,8.31
-75.35056,26.242538,520.5387,101.5931,99.17,2.18,11.13,11.9
-85.189095,24.500027,517.74023,109.68912,99.16,5.5,16.81,18.0
-73.12183,27.625383,531.0798,100.747215,98.67,3.46,16.15,17.080000000000002
-79.533394,23.740791,515.7714,103.274185,99.15,2.7600000000000002,11.1,11.96
-81.27174,22.084215,505.61005,103.35596,99.17,1.86,7.04,7.72
-79.9623,27.622065,522.70447,107.584366,99.15,4.68,18.05,19.14
-79.37463,29.46436,524.88696,108.83899,99.15,4.64,19.7,20.81
-78.26484,25.11066,515.06586,103.3755,99.17,2.2,10.26,11.03
-72.58146,26.278992,522.5716,98.86045,99.12,1.75,9.47,10.16
-74.87335,30.094427,531.8038,104.96778,99.15,3.86,19.21,20.22
-72.08682,28.369114,533.65106,100.45593,98.72,3.13,16.0,16.9
-82.405075,24.518839,517.0761,106.92391,99.16,4.0200000000000005,14.17,15.19
-84.96475,26.783934,514.0014,111.74869,99.16,3.5100000000000002,14.200000000000001,15.18
-73.50814,26.990023,529.34106,100.49816,99.13,3.4,15.42,16.34
-80.33118,28.092487,519.6803,108.42366,99.16,3.4,15.51,16.47
-73.98572,29.353058,530.3175,103.338776,99.11,2.91,16.080000000000002,16.98
-74.70453,26.578396,525.64166,101.28293,99.06,3.0,13.96,14.84
-73.133026,27.666681,522.29517,100.799706,99.09,1.67,9.99,10.67
-73.93076,27.587366,527.4039,101.51813,99.15,2.73,14.06,14.91
-78.47657,26.168556,519.6977,104.64513,99.13,3.06,13.48,14.38
-80.07175,22.933857,511.40433,103.0056,99.17,2.21,8.91,9.68
-85.24005,26.825333,517.8383,112.065384,99.16,5.18,17.67,18.830000000000002
-79.665924,23.629715,512.29395,103.29564,99.16,2.21,9.32,10.09
-84.975525,26.844969,519.0867,111.820496,99.17,5.73,18.89,20.11
-85.12231,20.540962,505.4207,105.66327,99.17,2.33,7.75,8.51
-74.401375,27.577677,528.48596,101.97905,99.08,3.44,15.9,16.84
-74.77227,23.430592,515.3496,98.202866,99.12,1.76,7.76,8.43
-86.024895,23.704472,505.04105,109.72937,99.16,2.29,8.99,9.76
-86.13902,23.960775,508.6114,110.0998,99.17,2.77,10.58,11.43
-86.16197,26.491371,510.44846,112.65334,99.16,2.95,12.540000000000001,13.44
-73.12973,26.34414,526.6911,99.47387,99.02,2.54,12.58,13.4
-77.98055,26.10817,521.3642,104.08872,99.12,3.41,14.34,15.27
-78.517456,26.583689,513.63434,105.10114,99.16,1.94,10.17,10.91
-83.09853,27.868704,518.53534,110.96724,99.16,4.29,16.93,17.990000000000002
-87.92015,27.182861,514.0275,115.10301,99.16,4.45,16.02,17.11
-83.86289,25.36957,516.65155,109.23246,99.16,4.28,15.06,16.12
-74.50745,27.098566,525.88794,101.60601,99.11,2.79,13.780000000000001,14.64
-77.442635,24.50595,518.0442,101.948586,99.14,2.58,11.19,12.02
-74.5221,28.632605,528.84393,103.15471,99.08,3.14,16.02,16.93
-88.10466,24.758524,507.7656,112.86318,99.17,2.94,11.23,12.11
-81.895096,26.962992,519.86163,108.858086,99.17,4.55,16.96,18.04
-79.7766,28.621603,522.0448,108.39821,99.14,3.88,17.12,18.14
-74.260765,24.980175,520.2543,99.24094,99.10000000000001,2.04,9.84,10.57
-70.27413,28.379421,537.45276,98.65355,97.99,2.88,15.47,16.330000000000002
-82.926155,20.238232,503.98264,103.16438,99.17,1.97,6.57,7.25
-70.96366,25.121689,525.63916,96.08535,99.10000000000001,1.85,9.27,9.96
-73.149536,28.502174,528.74866,101.65171,99.12,2.34,13.6,14.41
-72.94702,26.036297,527.9605,98.98332,98.96000000000001,2.91,13.47,14.33
-80.219086,27.891668,520.0979,108.110756,99.16,3.5500000000000003,15.72,16.7
-84.7559,25.799366,517.472,110.55527,99.17,4.96,16.6,17.73
-76.08788,27.065245,526.2722,103.15313,99.17,4.0,16.65,17.64
-85.416885,23.23931,507.25833,108.6562,99.17,2.48,9.450000000000001,10.26
-74.88147,28.182398,523.6874,103.063866,99.11,2.18,12.620000000000001,13.4
-73.93296,27.81723,529.8189,101.75019,99.02,3.5,16.32,17.26
-69.874756,25.666636,529.7455,95.54139,99.07000000000001,1.95,10.1,10.81
-71.5624,28.855354,533.8513,100.417755,99.01,2.5,14.57,15.4
-71.134575,26.305874,529.5405,97.440445,98.9,2.25,11.67,12.44
-84.35878,27.877102,519.07104,112.235886,99.16,5.16,18.59,19.75
-76.05741,27.894182,526.03424,103.95159,99.14,3.49,16.09,17.04
-78.826935,27.554264,522.9981,106.381195,99.12,4.12,16.93,17.96
-74.445206,26.638742,521.668,101.08395,99.16,2.0300000000000002,10.91,11.66
-85.38132,24.856106,516.41534,110.23743,99.17,4.84,15.68,16.8
-72.070625,26.3923,522.95135,98.46292,99.07000000000001,1.6600000000000001,9.13,9.8
-70.03964,28.171108,537.205,98.210754,98.81,2.72,14.81,15.65
-74.97677,26.16698,526.13324,101.14375,99.16,3.52,14.96,15.89
-72.64454,25.091759,522.5413,97.7363,99.12,1.9100000000000001,9.48,10.19
-73.934395,25.7818,522.7605,99.716194,99.10000000000001,2.19,10.97,11.73
-73.48601,28.98236,528.7058,102.46837,99.09,2.34,13.98,14.8
-79.667816,26.302206,520.78955,105.970024,99.14,3.99,15.59,16.6
-79.51105,26.924582,515.3654,106.43563,99.14,2.31,11.73,12.540000000000001
-73.96923,28.542719,526.8646,102.51195,99.14,2.32,13.49,14.3
-82.90493,27.161064,516.5166,110.065994,99.15,3.5700000000000003,14.86,15.84
-76.20914,27.040302,522.90356,103.249435,99.11,2.8000000000000003,13.63,14.5
-79.775894,23.975466,513.0863,103.75136,99.15,2.31,9.85,10.64
-73.46713,29.354,530.7206,102.82114,99.13,2.68,15.44,16.3
-77.059975,22.466837,511.7552,99.52681,99.17,1.84,7.47,8.15
-78.02431,29.167542,526.38074,107.19185,99.14,4.55,19.43,20.51
-76.304535,29.178377,528.64526,105.48291,99.12,4.26,19.04,20.09
-83.66026,26.1499,513.92206,109.810165,99.17,3.18,13.18,14.11
-71.6014,29.02831,533.0255,100.629715,99.01,2.2600000000000002,13.85,14.65
-74.26692,27.451345,529.24426,101.71827,98.92,3.75,16.57,17.53
-74.320984,25.287727,519.14703,99.60871,99.17,1.8800000000000001,9.38,10.08
-77.02847,26.991571,525.35706,104.02004,99.10000000000001,4.3,17.13,18.16
-87.79523,27.627783,516.638,115.42301,99.16,5.5200000000000005,18.54,19.75
-71.7785,27.059925,532.257,98.838425,97.32000000000001,3.12,14.91,15.790000000000001
-84.15344,20.236296,503.72772,104.38974,99.31,2.21,6.95,7.65
-81.70075,29.152868,522.91907,110.85362,99.17,5.34,20.57,21.76
-82.28933,26.639006,518.839,108.92834,99.16,4.34,16.22,17.28
-74.22647,24.397755,520.0919,98.62422,99.13,2.08,9.66,10.4
-83.253136,25.718298,513.6013,108.971436,99.17,3.0300000000000002,12.6,13.5
-71.33263,26.54426,531.1957,97.876884,98.5,2.68,13.27,14.1
-83.28078,26.226593,518.2975,109.50737,99.17,4.63,16.42,17.51
-74.12445,26.497202,521.31274,100.62165,99.13,1.93,10.4,11.120000000000001
-78.61764,25.282375,521.68353,103.90001,99.13,4.12,15.3,16.31
-72.648186,26.475082,528.203,99.12327,99.15,2.64,13.02,13.85
-79.8987,24.98038,518.7149,104.879074,99.14,3.56,13.75,14.700000000000001
-79.40775,29.42886,524.7038,108.83661,99.14,4.59,19.53,20.63
-81.86226,25.291512,514.4459,107.15377,99.16,2.91,12.17,13.06
-73.064514,26.43896,529.3174,99.50347,98.81,3.3200000000000003,14.85,15.75
-73.318054,27.168663,525.7871,100.48672,99.09,2.21,12.06,12.83
-72.50256,28.944502,532.64465,101.44707,99.17,2.77,15.450000000000001,16.32
-83.61329,26.706772,519.92993,110.32006,99.16,5.5600000000000005,18.650000000000002,19.84
-87.16452,25.017523,507.34482,112.182045,99.16,2.68,10.81,11.66
-74.747314,25.315891,512.3118,100.0632,99.14,1.46,7.15,7.75
-71.70162,25.28037,524.4331,96.981995,99.17,1.87,9.46,10.16
-83.43181,28.461687,518.71387,111.89349,99.15,4.38,17.54,18.62
-84.22356,24.222279,515.49664,108.44583,99.15,4.09,13.950000000000001,14.99
-79.34816,26.27457,520.5638,105.62273,99.17,3.74,15.05,16.03
-76.412926,23.573366,512.45966,99.98629,99.14,1.75,7.66,8.34
-83.503784,27.08697,517.1009,110.59075,99.16,4.04,15.73,16.77
-71.91528,26.14953,528.82074,98.06481,99.13,2.52,12.450000000000001,13.26
-81.59818,24.953077,505.93903,106.55126,99.17,1.81,8.21,8.9
-81.379234,26.215914,512.7067,107.595146,99.15,2.37,11.26,12.07
-84.16275,23.534256,508.4092,107.69701,99.17,2.43,9.57,10.370000000000001
-81.210335,23.560574,511.83377,104.770905,99.17,2.42,9.85,10.66
-84.975006,26.03814,517.417,111.013145,99.16,4.99,16.78,17.91
-78.18945,25.093567,509.57193,103.28302,99.15,1.68,8.0,8.66
-75.75875,25.915049,521.5475,101.6738,99.15,2.5500000000000003,12.13,12.950000000000001
-78.37692,24.232761,516.4989,102.60968,99.13,2.56,10.89,11.71
-86.77254,22.127132,507.14532,108.89967,99.16,2.72,9.46,10.3
-77.3539,24.90405,517.6443,102.25795,99.16,2.42,10.96,11.76
-71.59057,27.840122,531.9677,99.430695,99.11,2.48,13.65,14.47
-83.34792,25.113743,519.1301,108.46167,99.16,5.33,17.11,18.27
-83.885185,22.580055,504.25522,106.46524,99.16,2.02,7.640000000000001,8.35
-69.564606,27.091814,536.4268,96.65642,96.76,2.7800000000000002,14.1,14.93
-80.685036,25.408451,520.27985,106.09349,99.16,4.5200000000000005,16.0,17.06
-69.8518,26.834581,534.1557,96.68638,98.65,2.42,12.73,13.52
-86.16106,25.526335,511.11243,111.68739,99.16,3.18,12.5,13.42
-80.61859,25.953587,517.8986,106.572174,99.15,3.38,13.88,14.83
-77.42039,27.634975,524.78436,105.05536,99.16,4.0,16.92,17.93
-78.41128,24.525488,507.63303,102.93677,99.14,1.62,7.32,7.96
-86.63914,24.924204,506.53497,111.56334,99.17,2.49,10.25,11.06
-86.56221,26.54172,516.5062,113.10393,99.17,5.12,17.150000000000002,18.31
-77.67617,28.112366,524.5058,105.788536,99.16,3.85,16.92,17.92
-76.03392,25.507137,511.7974,101.54106,99.12,1.56,7.75,8.38
-71.55075,28.09702,534.7753,99.647766,97.46000000000001,3.2800000000000002,16.22,17.13
-83.87041,25.306839,512.4507,109.177246,99.17,2.96,12.09,12.99
-74.59409,27.351465,528.0051,101.94556,99.13,3.5,15.85,16.79
-71.576164,26.660288,531.4921,98.23645,98.10000000000001,2.89,13.97,14.82
-71.30965,25.638393,526.96173,96.948044,99.07000000000001,2.0300000000000002,10.38,11.11
-78.18487,28.338425,524.8752,106.52329,99.15,4.29,18.05,19.1
-70.57578,28.193428,534.9189,98.76921,98.98,2.44,13.85,14.65
-86.4497,28.497534,519.76385,114.947235,99.16,6.48,21.59,22.92
-78.100555,25.525568,518.3676,103.62612,99.14,2.7,12.11,12.96
-77.302605,25.905083,510.3596,103.20769,99.17,1.6,8.08,8.72
-81.20309,25.73737,511.29785,106.94046,99.16,2.19,10.34,11.11
-74.929825,25.91543,518.5836,100.84525,99.16,1.8800000000000001,9.71,10.42
-77.917046,27.674273,524.85223,105.59132,99.13,4.38,17.75,18.8
-85.5447,24.285486,512.2811,109.830185,99.16,3.42,12.41,13.370000000000001
-74.94934,23.84003,515.56775,98.78937,99.11,1.78,8.040000000000001,8.72
-78.85493,27.459887,523.113,106.31481,99.16,4.23,17.1,18.13
-69.320595,26.542461,534.87177,95.86305,98.31,2.42,12.52,13.3
-77.45207,27.226915,524.6677,104.678986,99.16,4.15,16.92,17.93
-79.626076,24.871208,518.9838,104.497284,99.14,3.5700000000000003,13.72,14.68
-84.13816,22.64716,508.5004,106.785324,99.17,2.48,9.28,10.09
-77.17711,26.114231,521.50775,103.291336,99.13,3.0700000000000003,13.6,14.5
-71.936745,27.716864,527.93256,99.65361,99.17,1.94,11.42,12.16
-74.77873,29.106419,527.81616,103.88515,99.13,2.77,15.36,16.240000000000002
-80.3563,28.018633,522.76636,108.37493,99.14,4.82,18.63,19.73
-74.72664,22.18465,510.068,96.911285,99.15,1.49,5.8100000000000005,6.41
-77.09978,27.887388,522.2112,104.98717,99.13,2.79,14.15,15.030000000000001
-70.00523,27.858011,536.26575,97.86324,98.55,2.59,14.11,14.93
-72.944786,23.414755,514.7068,96.35954,99.14,1.48,6.42,7.03
-77.02258,26.37316,524.69,103.395744,99.15,4.21,16.48,17.490000000000002
-82.700836,23.839247,506.43988,106.540085,99.15,2.0100000000000002,8.39,9.11
-80.15698,27.148918,518.2999,107.3059,99.17,3.1,14.09,15.01
-77.797325,29.153488,526.3182,106.95081,99.16,4.33,18.95,20.01
-79.39067,28.457237,522.7734,107.84791,99.15,4.03,17.39,18.42
-85.25216,21.990782,507.85544,107.24294,99.16,2.59,9.19,10.01
-73.99355,27.027456,527.299,101.02101,99.07000000000001,2.95,14.23,15.11
-86.219795,24.541723,511.802,110.76152,99.16,3.45,12.530000000000001,13.49
-73.85883,25.485052,521.88214,99.34389,99.13,2.08,10.370000000000001,11.120000000000001
-71.71934,22.252373,512.80615,93.97171,99.13,1.32,5.13,5.68
-72.703606,26.560266,518.19525,99.26387,99.11,1.45,7.91,8.53
-72.05655,23.219767,517.4906,95.27631,99.14,1.55,6.71,7.33
-70.1662,26.20596,530.91327,96.37216,99.03,2.11,11.120000000000001,11.86
-71.26389,28.065355,534.9086,99.32925,98.33,3.0700000000000003,15.65,16.53
-84.62467,23.931654,509.437,108.55633,99.17,2.63,10.36,11.200000000000001
-70.59659,26.731834,533.02496,97.32842,98.91,2.65,13.36,14.18
-78.11589,24.02678,510.94785,102.14267,99.16,1.82,8.11,8.8
-77.711006,26.498722,514.6207,104.20973,99.17,1.92,10.07,10.8
-86.87464,26.88791,513.98346,113.76255,99.17,4.12,15.290000000000001,16.34
-71.939995,26.378984,526.47534,98.31898,99.12,2.0100000000000002,10.78,11.52
-77.66482,29.43697,526.69824,107.10179,99.15,4.2700000000000005,19.09,20.150000000000002
-81.64985,28.338238,522.31396,109.98808,99.17,5.28,19.71,20.88
-74.023674,27.24791,526.33295,101.27158,99.10000000000001,2.61,13.41,14.25
-73.06738,30.12078,534.54285,103.18816,99.0,3.23,17.84,18.78
-71.13736,28.053427,534.49884,99.19079,98.82000000000001,2.81,14.89,15.74
-78.10427,25.490019,521.1554,103.59429,99.16,3.56,14.24,15.200000000000001
-87.27708,25.723629,511.469,113.0007,99.16,3.54,13.280000000000001,14.26
-83.44526,25.770088,518.7686,109.21535,99.17,5.04,16.93,18.06
-73.157234,23.780495,512.35956,96.93773,99.13,1.3800000000000001,5.96,6.54
-73.54068,27.381628,526.2861,100.92231,99.12,2.34,12.66,13.47
-72.62844,24.892372,521.84924,97.52081,99.12,1.86,9.11,9.81
-79.00561,27.612732,523.582,106.61834,99.13,4.51,17.830000000000002,18.89
-80.20499,25.805418,521.71124,106.01041,99.15,4.91,17.150000000000002,18.25
-85.55019,27.814924,519.7542,113.36512,99.17,6.19,20.53,21.81
-76.81482,29.354908,527.4358,106.16972,99.13,3.98,18.46,19.48
-83.62223,29.11041,521.4281,112.73264,99.16,5.7,20.98,22.21
-79.971115,29.096216,523.53406,109.06733,99.14,4.5200000000000005,18.98,20.07
-70.95753,25.727957,528.39606,96.685486,99.12,2.12,10.790000000000001,11.540000000000001
-71.321655,28.49808,532.6131,99.81973,99.01,2.22,13.280000000000001,14.07
-79.23849,25.259323,512.7781,104.49781,99.16,2.08,9.81,10.56
-80.93499,25.82281,510.9463,106.7578,99.17,2.1,10.08,10.84
-77.97153,24.866137,510.61484,102.83766,99.14,1.74,8.18,8.85
-76.65309,22.882078,509.6537,99.53517,99.13,1.62,6.69,7.33
-74.915184,27.090462,519.69293,102.005646,99.17,1.85,10.4,11.120000000000001
-72.88357,27.251509,526.9367,100.13508,99.07000000000001,2.23,12.21,12.99
-74.363335,26.262548,523.2145,100.625885,99.15,2.32,11.73,12.52
-73.40274,29.011812,531.97125,102.41455,99.02,3.23,16.740000000000002,17.66
-73.100044,21.61276,510.0547,94.71281,99.11,1.36,5.04,5.6000000000000005
-73.0701,25.00791,514.66547,98.07801,99.13,1.41,6.78,7.37
-76.85331,28.562397,526.63654,105.41571,99.16,4.04,17.88,18.900000000000002
-86.362595,28.213806,519.6162,114.5764,99.17,6.42,21.23,22.54
-77.842834,26.465994,518.2123,104.30883,99.14,2.44,11.99,12.81
-80.85112,27.250435,520.63214,108.101555,99.16,4.28,16.76,17.81
-80.67685,27.470964,520.29224,108.14781,99.14,3.97,16.28,17.3
-77.38934,26.604708,524.49457,103.99405,99.14,4.28,16.740000000000002,17.77
-71.928444,23.21203,513.37054,95.14047,99.16,1.33,5.49,6.04
-73.89047,26.975939,520.8531,100.86641,99.13,1.77,10.0,10.700000000000001
-78.83316,28.956059,524.33295,107.789215,99.14,4.2,18.3,19.35
-80.63448,22.555817,509.00327,103.1903,99.15,2.05,8.08,8.8
-79.19269,26.032606,518.25354,105.225296,99.13,2.95,13.02,13.91
-69.98208,27.12229,533.38513,97.10437,98.89,2.19,12.120000000000001,12.88
-72.3149,27.078232,525.6425,99.393135,99.14,1.8900000000000001,10.71,11.43
-83.19242,21.71538,508.25052,104.9078,99.17,2.35,8.51,9.290000000000001
-78.811935,24.058832,510.99072,102.870766,99.16,1.9100000000000001,8.48,9.19
-72.20092,23.795475,513.2239,95.9964,99.16,1.32,5.68,6.24
-79.90638,26.673054,516.8,106.57944,99.17,2.71,12.76,13.63
-79.2925,25.706661,521.58057,104.99916,99.16,4.33,15.96,17.0
-71.772026,25.3449,524.28906,97.11693,99.06,1.87,9.46,10.16
-80.98171,26.253954,518.1511,107.235664,99.15,3.56,14.44,15.41
-77.9636,26.218676,520.5678,104.182274,99.16,3.1,13.67,14.57
-73.32999,26.855726,529.4923,100.185715,98.91,3.39,15.31,16.23
-81.753456,25.926569,516.00476,107.68002,99.14,3.2,13.31,14.24
-73.740685,27.193123,529.72614,100.93381,98.9,3.66,16.21,17.16
-75.015564,28.440409,526.4699,103.45597,99.14,2.77,14.76,15.63
-72.31287,27.356613,525.404,99.66948,99.16,1.81,10.56,11.27
-77.03577,28.60132,525.61554,105.637085,99.14,3.68,17.04,18.02
-87.14411,23.878649,510.522,111.02276,99.17,3.38,11.91,12.86
-75.31917,29.193073,527.52637,104.51224,99.10000000000001,2.98,15.98,16.88
-72.62859,24.708645,517.62256,97.337234,99.16,1.53,7.36,7.98
-79.025406,26.390774,520.6789,105.41618,99.13,3.59,14.84,15.81
-81.665596,26.941862,517.03345,108.60746,99.16,3.3200000000000003,14.280000000000001,15.23
-73.50743,26.16724,524.4006,99.67467,99.06,2.2600000000000002,11.49,12.27
-74.20995,26.613497,518.61456,100.82345,99.16,1.68,9.26,9.94
-71.50548,27.212282,528.9933,98.71776,99.13,2.05,11.56,12.31
-77.963,27.246454,524.4151,105.20945,99.11,4.38,17.38,18.42
-82.38657,28.114601,517.5508,110.501175,99.16,3.54,15.56,16.55
-76.18714,24.404388,515.6897,100.59153,99.16,1.95,9.02,9.74
-77.40513,28.795902,523.4506,106.201035,99.15,3.02,15.51,16.43
-82.171036,25.233883,513.8098,107.40492,99.17,2.85,11.950000000000001,12.83
-78.60216,25.464794,513.4007,104.066956,99.15,2.02,9.790000000000001,10.53
-78.60414,26.0601,523.08496,104.664246,99.14,4.58,16.84,17.89
-72.809006,28.094942,530.1655,100.903946,99.15,2.64,14.3,15.14
-71.86029,29.94387,536.73566,101.80416,98.8,3.02,17.2,18.11
-75.40738,28.96623,528.3377,104.37361,99.08,3.45,17.01,17.96
-79.42156,21.69346,508.50436,101.11502,99.14,1.8900000000000001,7.17,7.8500000000000005
-77.22533,26.618116,522.796,103.843445,99.15,3.4,14.76,15.700000000000001
-77.61261,26.224178,516.493,103.83679,99.14,2.14,10.81,11.58
-79.06092,28.014078,522.13086,107.075,99.14,3.71,16.34,17.330000000000002
-81.67883,26.880066,515.848,108.5589,99.16,2.99,13.450000000000001,14.36
-72.08304,29.236511,535.368,101.31955,98.66,3.22,17.07,17.98
-86.50831,25.370071,514.04913,111.87838,99.16,4.19,14.52,15.58
-73.34893,24.475452,520.8668,97.82439,99.13,1.96,9.28,10.0
-71.25772,25.75398,522.1405,97.0117,99.12,1.53,7.99,8.620000000000001
-74.94035,28.989717,528.76184,103.93007,99.08,3.24,16.56,17.5
-83.568054,22.000828,508.02966,105.56888,99.16,2.36,8.66,9.44
-76.513405,25.355835,522.0672,101.86924,99.13,3.14,13.31,14.21
