V_rest,V_peak,dVdt_max,Amplitude,DPA,APD80,APD50,APD30
-78.79934,22.59487,513.8582,101.39421,41.660000000000004,2.09,8.53,9.200000000000001
-88.01702,28.676584,514.23267,116.6936,89.03,3.36,16.39,17.47
-73.49212,25.733994,525.463,99.22611,91.49,2.27,11.56,12.38
-75.544785,22.827953,519.8614,98.37274,75.35,2.33,10.03,10.92
-74.55399,25.904089,518.80774,100.458084,61.06,1.68,9.09,9.86
-86.60316,29.77376,516.3273,116.376915,48.06,3.81,16.05,17.04
-84.309235,27.038612,516.6424,111.34785,61.14,3.66,14.91,16.01
-74.67727,27.965899,515.8501,102.643166,99.17,1.76,10.28,10.89
-72.86075,27.676231,527.51715,100.53698,49.57,1.84,11.61,12.450000000000001
-88.02423,28.05524,511.3761,116.07947,54.660000000000004,2.71,12.65,13.57
-83.52952,31.831934,522.31647,115.36145,54.82,4.58,20.29,21.59
-71.313156,30.685642,531.5889,101.998795,99.16,2.0300000000000002,13.370000000000001,14.1
-81.037476,27.841698,511.9321,108.87917,99.14,2.07,10.82,11.700000000000001
-81.82016,31.077826,522.6485,112.89799,99.17,6.72,23.94,25.36
-74.004944,33.59695,533.62555,107.6019,99.17,3.45,19.67,20.54
-81.04141,23.50388,509.56985,104.54529,82.92,1.9000000000000001,7.82,8.65
-80.02395,30.156073,515.12805,110.18002,99.17,3.23,14.530000000000001,15.33
-73.53357,31.174715,531.1762,104.70828,99.16,3.2600000000000002,19.080000000000002,19.900000000000002
-87.146355,25.074406,514.1228,112.220764,99.17,4.89,15.18,16.330000000000002
-72.319084,21.645452,516.95593,93.96454,99.16,1.83,7.76,8.58
-77.44586,25.56257,519.46735,103.00843,57.84,2.0,11.08,11.9
-77.90443,24.683014,513.6429,102.58744,99.17,2.34,10.870000000000001,11.71
-76.78718,22.02091,519.5456,98.80809,40.9,2.5300000000000002,10.38,11.17
-74.96037,26.4323,526.0887,101.39267,99.13,3.18,15.21,16.34
-85.08702,12.609511,504.69904,97.69653,65.2,2.24,5.26,5.84
-79.044556,28.065208,515.645,107.109764,99.17,2.9,13.76,14.540000000000001
-78.09143,26.753944,516.0996,104.845375,99.17,2.67,11.65,12.42
-82.63704,22.987988,516.5851,105.62503,52.6,3.22,12.23,13.09
-79.183716,31.01136,525.9147,110.195076,48.02,2.34,18.44,19.51
-80.18103,31.249382,524.38916,111.43041,99.17,5.86,22.6,23.78
-72.15996,25.933638,525.1147,98.0936,99.06,2.85,11.83,12.51
-81.93547,27.509413,519.1758,109.444885,99.05,4.54,17.330000000000002,18.51
-80.87033,19.253063,509.49512,100.1234,99.17,2.96,8.870000000000001,9.63
-80.20987,25.402502,511.70645,105.61237,57.46,1.86,8.76,9.61
-84.61191,21.67952,511.45105,106.29143,59.78,2.73,9.78,10.56
-84.62937,28.4745,518.2354,113.103874,99.17,5.83,18.93,20.09
-81.7288,32.731422,526.64417,114.46022,99.16,4.57,26.21,27.86
-76.33718,31.977072,527.8043,108.314255,55.44,1.9100000000000001,15.47,16.42
-73.483536,21.941574,520.661,95.42511,41.1,2.12,8.6,9.24
-80.541534,32.086903,524.63007,112.62843,45.3,3.37,19.86,21.0
-74.76452,21.77413,518.9168,96.53865,59.730000000000004,2.65,9.44,10.11
-72.33131,27.037113,527.7605,99.36842,98.95,1.98,11.98,12.74
-73.26493,24.136494,517.6596,97.40143,99.16,1.73,8.65,9.36
-73.87257,31.482721,534.9339,105.355286,81.72,2.4,19.150000000000002,20.18
-81.09483,24.740717,511.3783,105.83555,99.17,2.79,11.26,12.23
-80.39553,22.380795,506.85382,102.77632,99.16,2.02,8.11,8.790000000000001
-70.736206,28.85603,536.6484,99.59224,75.89,1.9000000000000001,14.25,15.23
-86.1513,28.771376,517.309,114.922676,99.17,6.49,20.64,21.97
-72.74455,22.137197,517.8204,94.88175,99.17,2.14,8.53,9.34
-78.24602,31.538713,519.6389,109.78473,99.16,2.45,14.73,15.72
-73.72934,26.687162,529.4415,100.416504,69.25,2.7800000000000002,15.530000000000001,16.52
-84.62215,30.44932,521.83356,115.071465,57.01,4.67,20.82,22.150000000000002
-70.20903,17.865555,510.5526,88.074585,99.14,1.33,4.05,4.55
-84.629166,29.350899,519.5785,113.980064,99.14,5.3500000000000005,21.19,22.54
-72.16713,30.391815,526.7359,102.558945,84.27,1.72,11.61,12.34
-73.40573,28.930925,527.755,102.336655,44.86,1.72,11.73,12.55
-78.15054,22.272135,509.387,100.422676,99.17,1.92,7.57,8.38
-73.47436,21.473246,522.88055,94.9476,36.22,2.18,8.72,9.47
-73.79117,31.521051,535.76306,105.31222,60.86,1.87,16.25,17.18
-78.222,32.117115,519.17285,110.33911,73.07000000000001,1.96,13.56,14.290000000000001
-78.120384,24.776352,517.43726,102.896736,67.97,1.97,10.31,11.21
-82.62755,13.06764,511.99603,95.69519,50.03,2.47,6.6000000000000005,7.46
-75.00994,17.094437,517.183,92.10438,99.15,2.56,8.6,9.49
-83.27527,22.01766,517.8911,105.29293,99.17,4.99,15.19,16.64
-75.01151,24.393019,520.76794,99.40453,39.65,2.19,9.73,10.52
-72.93515,31.642923,535.70233,104.57807,99.16,3.49,20.61,21.580000000000002
-71.370056,20.86922,522.91144,92.23927,33.31,1.75,7.43,8.25
-82.99221,29.470211,521.6391,112.46242,78.36,4.0600000000000005,18.26,19.47
-85.738976,32.577457,517.28143,118.31644,99.13,3.29,19.66,20.79
-72.653755,21.778414,521.8778,94.43217,99.16,2.7600000000000002,10.94,11.91
-80.48888,29.87036,522.98236,110.35924,99.17,4.72,20.490000000000002,21.46
-80.72908,25.705656,514.31995,106.43474,70.53,2.22,10.19,11.120000000000001
-77.00912,19.221964,516.28754,96.23108,99.12,2.99,9.63,10.44
-72.35566,29.529795,525.6651,101.88545,73.51,1.45,10.67,11.32
-72.39002,29.408417,526.9926,101.79844,69.12,1.55,11.31,12.09
-83.60989,30.847456,519.8054,114.45735,99.15,4.98,20.82,21.92
-78.37505,12.497792,507.36334,90.87285,99.17,2.08,5.4,5.97
-76.46607,26.351603,511.81757,102.81767,99.14,1.54,7.73,8.44
-76.04286,25.060915,520.39685,101.103775,99.14,2.91,11.72,12.450000000000001
-76.33228,24.95434,518.17316,101.28662,99.17,2.64,11.58,12.33
-79.77957,16.4814,512.7354,96.26097,99.17,2.64,8.040000000000001,8.950000000000001
-74.40037,32.107624,525.75305,106.507996,99.17,2.21,14.81,15.75
-74.22444,22.378937,522.08307,96.60338,35.48,2.33,9.91,10.59
-71.58209,22.405432,521.6181,93.987526,99.17,2.04,9.4,10.28
-77.32774,32.48374,529.54285,109.811485,43.81,2.5500000000000003,18.84,19.8
-84.63881,24.310078,516.3681,108.94888,63.22,3.73,14.69,15.65
-85.33887,30.74946,515.9162,116.088326,67.24,2.49,15.11,16.14
-78.7683,26.38391,522.4221,105.152214,99.17,4.45,17.490000000000002,18.54
-87.92682,24.81014,509.3238,112.73696,99.17,3.84,13.18,14.09
-71.271996,25.685595,516.30084,96.95759,99.16,1.28,6.91,7.49
-73.67227,31.173601,531.342,104.84587,99.17,2.5300000000000002,17.44,18.46
-83.967125,22.5123,507.33844,106.47942,71.81,1.9000000000000001,7.88,8.700000000000001
-79.3427,29.312096,517.0817,108.65479,99.13,2.54,13.34,14.120000000000001
-71.61721,30.601604,532.0649,102.21881,99.17,1.85,14.51,15.3
-74.4491,18.218105,515.6862,92.667206,72.54,1.99,6.91,7.62
-87.10911,32.24019,519.0464,119.3493,53.08,4.24,19.990000000000002,21.35
-84.59023,19.081408,505.64117,103.67164,99.15,2.5100000000000002,7.390000000000001,8.06
-74.30325,14.342665,510.71854,88.64592,93.6,1.61,4.71,5.37
-84.583145,26.965296,511.1494,111.54844,99.16,2.64,12.85,13.84
-83.52945,27.025011,516.79736,110.55446,99.17,4.65,15.5,16.6
-83.79244,28.785126,519.7567,112.57757,99.17,4.82,19.77,20.990000000000002
-81.61619,28.492788,516.47797,110.10898,99.17,3.15,14.98,15.88
-77.68642,31.360672,520.01996,109.04709,99.16,2.32,15.42,16.18
-72.33919,25.771461,528.0305,98.11065,99.17,3.94,14.38,15.39
-74.749176,22.674774,509.80432,97.42395,54.63,1.41,5.65,6.18
-79.31374,32.751083,527.2155,112.06483,44.97,3.5,21.17,22.28
-75.196686,29.574072,530.4035,104.77076,99.17,3.24,18.55,19.62
-74.46744,32.343277,527.30536,106.810715,62.56,1.6300000000000001,13.36,14.16
-86.54898,24.731327,513.4265,111.280304,56.480000000000004,3.18,12.4,13.59
-82.88723,31.57626,520.8338,114.463486,99.17,4.04,21.06,22.080000000000002
-72.39916,23.467821,524.4846,95.86698,37.660000000000004,2.46,10.22,10.99
-74.83741,25.39887,523.1266,100.23628,62.11,2.74,12.9,13.63
-80.229416,26.898104,518.50195,107.12752,72.94,2.92,14.64,15.46
-84.06094,26.09556,513.1622,110.1565,99.13,2.62,12.9,13.790000000000001
-78.134674,17.307144,510.86838,95.44182,53.480000000000004,1.99,6.0600000000000005,6.66
-87.767944,24.169289,512.8274,111.93723,85.78,3.3200000000000003,13.13,14.27
-82.50315,25.162096,518.1235,107.665245,99.17,6.71,19.66,20.73
-80.567566,17.405462,512.1772,97.97303,98.81,2.67,7.8100000000000005,8.51
-86.37181,27.539791,506.16284,113.911606,99.17,2.8000000000000003,13.26,14.06
-70.057945,32.927082,544.6012,102.98503,99.16,4.55,20.39,21.42
-75.04934,28.596178,528.13776,103.645515,64.01,2.05,14.23,15.280000000000001
-73.33194,25.57445,513.20123,98.90639,99.17,1.3800000000000001,7.55,8.16
-73.68249,23.854836,515.5509,97.53732,84.81,1.49,7.17,7.76
-81.85005,27.881033,518.6259,109.73109,77.95,2.97,14.86,15.98
-77.25928,29.216724,514.279,106.476,50.910000000000004,1.6,10.13,10.78
-79.39827,24.416157,513.3047,103.81442,56.96,2.06,9.27,9.93
-80.18464,19.618378,515.8542,99.80302,67.62,3.56,10.58,11.36
-82.60867,32.151585,522.36456,114.760254,99.17,7.28,24.76,26.05
-77.536125,24.434847,516.35266,101.97097,99.17,2.86,11.91,12.71
-73.39761,21.516783,522.26495,94.9144,45.88,2.35,9.53,10.38
-83.79358,29.893068,521.87274,113.686646,60.09,3.99,19.96,21.240000000000002
-85.11058,31.52682,518.5587,116.6374,99.17,4.26,18.900000000000002,19.94
-81.27402,25.402302,517.9248,106.676315,74.24,3.15,12.94,13.9
-86.59515,25.478445,507.8106,112.0736,99.15,2.36,10.13,10.94
-85.83857,28.133749,519.04974,113.97232,55.980000000000004,4.15,17.35,18.57
-79.80447,27.372389,521.2463,107.17686,99.17,4.8500000000000005,18.35,19.68
-87.9588,28.087738,510.42892,116.04654,99.17,3.68,14.88,15.81
-71.11049,34.191795,540.4748,105.302284,85.93,2.29,17.34,18.09
-81.908554,16.285713,514.7618,98.19427,99.17,4.3100000000000005,11.02,12.01
-70.916466,28.758524,530.6487,99.67499,99.14,1.82,11.620000000000001,12.35
-85.017715,25.317081,507.80832,110.33479,99.17,2.95,11.8,12.61
-79.48968,26.686747,517.98804,106.17642,99.16,2.81,12.77,13.69
-78.14486,25.421543,517.79364,103.56641,99.14,2.54,12.86,13.74
-73.35322,25.392221,519.827,98.74544,99.15,1.81,9.38,10.13
-75.33257,18.10441,518.342,93.43698,63.15,2.7,8.73,9.41
-71.741974,20.935635,522.2178,92.67761,99.16,2.88,10.75,11.52
-80.59493,25.549479,518.4098,106.14441,76.61,3.39,14.39,15.27
-74.62835,23.974743,518.65125,98.60309,99.17,3.2800000000000002,11.69,12.530000000000001
-86.23132,28.268196,512.32196,114.49952,99.17,4.05,16.41,17.41
-84.691154,14.744043,515.59546,99.435196,55.160000000000004,3.65,9.67,10.72
-83.57105,16.728224,514.3685,100.29928,99.17,4.8,11.77,12.64
-84.18536,23.452444,517.38074,107.63781,99.17,4.45,14.74,16.02
-80.75101,29.919262,518.4278,110.67027,99.17,2.95,15.17,16.22
-85.675095,28.03633,506.8572,113.711426,61.56,1.78,10.44,11.14
-86.21446,30.27902,510.6784,116.493484,99.17,3.94,15.700000000000001,16.580000000000002
-72.87367,15.433477,508.27667,88.30715,99.15,1.53,4.39,4.8500000000000005
-71.750694,30.495089,534.0147,102.24578,99.16,2.75,16.2,17.04
-78.18598,16.874594,505.87817,95.06058,67.85,1.6500000000000001,4.75,5.32
-83.59499,22.837366,517.7383,106.43236,66.12,3.68,13.61,14.76
-75.31015,27.734015,523.4849,103.04417,99.16,4.66,16.03,16.830000000000002
-76.32545,26.44471,518.927,102.77016,99.17,2.16,12.06,12.83
-74.54421,19.089722,518.4624,93.633934,99.17,3.25,9.66,10.38
-80.01935,24.819181,520.8629,104.83853,66.86,3.45,14.36,15.46
-77.07816,30.131056,518.79395,107.20922,99.16,2.57,14.88,15.66
-75.519325,26.98074,513.7152,102.50006,99.16,1.82,9.49,10.14
-82.26379,30.413216,515.95795,112.677,99.17,3.22,16.9,17.740000000000002
-86.251564,31.765726,519.62665,118.01729,99.17,5.98,24.75,26.23
-83.77228,34.328815,521.1632,118.10109,99.17,4.82,23.07,24.18
-73.895615,30.463184,529.04376,104.358795,99.17,4.13,19.0,19.91
-73.90512,30.392033,523.81525,104.29715,99.15,2.17,13.52,14.31
-78.62067,25.87523,521.7701,104.495895,59.45,3.21,14.66,15.48
-72.78756,26.608677,520.9677,99.39624,99.17,2.19,11.39,12.14
-82.897125,26.568686,506.70004,109.46581,99.17,2.35,10.59,11.4
-71.03181,29.949686,537.28284,100.98149,99.17,4.11,19.34,20.54
-82.90958,24.75715,507.5908,107.666725,99.17,2.0100000000000002,9.5,10.24
-74.234245,18.393818,518.5287,92.62807,47.15,2.39,8.11,8.76
-83.09998,19.194351,509.37585,102.294334,99.14,2.64,8.53,9.35
-71.25576,21.14003,522.2028,92.39579,75.72,2.02,8.17,8.84
-84.33792,22.644867,517.69934,106.98279,99.15,4.64,14.66,15.700000000000001
-84.05141,27.26653,518.6087,111.31793,44.0,3.54,14.5,15.58
-75.840065,23.955322,521.4191,99.79539,47.22,3.0700000000000003,12.64,13.41
-72.18201,30.422083,533.8675,102.60409,99.17,4.13,20.25,21.14
-75.08253,18.006863,507.68405,93.089386,99.17,1.7,5.48,6.09
-85.267975,15.051468,510.1533,100.31944,99.13,2.71,7.49,8.44
-75.99222,31.627104,531.7491,107.61932,97.02,3.41,20.5,21.62
-72.92351,29.38329,534.9195,102.30679,46.21,1.82,15.08,16.080000000000002
-74.19456,32.508286,537.03796,106.70284,60.53,2.48,19.330000000000002,20.48
-70.08788,28.214197,532.5548,98.30208,99.16,2.2,13.370000000000001,14.11
-74.05362,19.310587,505.4854,93.364204,99.16,1.51,4.7700000000000005,5.29
-85.12359,22.561382,504.69894,107.68497,83.42,1.86,7.42,8.14
-85.11344,14.785237,504.13638,99.89868,99.17,2.91,7.24,7.92
-79.87649,27.471817,516.91003,107.348305,61.56,2.42,12.76,13.56
-84.74495,22.324823,516.28064,107.06977,98.79,4.8500000000000005,14.450000000000001,15.56
-73.53346,30.879795,530.2486,104.41325,50.89,1.94,13.33,14.27
-71.418335,19.86399,521.57477,91.282326,29.46,1.97,7.01,7.6000000000000005
